Age,Attrition,BusinessTravel,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PromotionRate,TrainRate,SwitchRate,IsRecentlyPromoted,IsNewInRole,IsNewInCompany,IsFemaleLowSatisfaction,Age_YearsAtCompany,JobSatisfaction_MonthlyIncome,YearsWithCurrManager_JobInvolvement
38,0,Travel_Rarely,9,3,Marketing,2,0,2,1,Sales Representative,2,Married,7.9724660159745655,0,0,19,3,4,1,1.3862943611198906,3,3,1.0986122886681098,2,0.6931471805599453,2,0.6488581153971414,1.429516074121513,0.0,1,0,0,1,41.74726696938817,15.944932031949131,4
42,0,Travel_Rarely,3,3,Life Sciences,3,1,4,2,Laboratory Technician,4,Married,8.562548893137034,2,1,13,3,2,1,2.8903717578961645,1,2,1.791759469228055,3,0.6931471805599453,3,1.0582420062475002,0.3581970477838151,0.5140896871720969,1,0,0,0,75.2538977075783,34.25019557254814,12
31,0,Travel_Rarely,11,4,Life Sciences,4,0,3,1,Research Scientist,4,Married,7.7651449029361315,3,1,19,3,2,1,2.1972245773362196,2,3,1.9459101490553132,4,0.0,2,1.9459101490553132,0.678907332133451,0.9383138179487729,1,0,0,0,60.32321462071471,31.060579611744526,6
29,1,Travel_Rarely,1,3,Medical,2,1,2,1,Sales Representative,3,Divorced,7.937731775260109,6,1,19,3,3,3,1.791759469228055,3,3,1.3862943611198906,2,0.0,2,1.3862943611198906,1.2571793525892154,2.149182286702891,1,0,0,0,40.20253647247683,23.813195325780327,4
53,0,Travel_Rarely,8,3,Marketing,1,0,3,4,Sales Executive,4,Married,9.378985497953893,5,0,14,3,3,1,3.367295829986474,3,3,1.0986122886681098,0,1.0986122886681098,2,0.5234946419594956,1.429516074121513,1.1448732109396593,0,1,0,0,58.22645129940982,37.51594199181557,6
35,0,Travel_Rarely,25,3,Technical Degree,4,0,2,3,Manufacturing Director,2,Married,9.296884973376368,3,0,16,3,1,0,2.833213344056216,2,3,2.6390573296152584,10,1.6094379124341003,8,1.0113508802183107,0.5495928804758488,0.7826331932846374,0,0,0,1,92.36700653653405,18.593769946752737,16
37,0,Travel_Frequently,21,2,Medical,3,1,3,1,Sales Representative,4,Married,7.9976631270201,5,0,15,3,2,1,2.3978952727983707,3,3,1.791759469228055,4,0.0,0,1.791759469228055,1.0745911433514455,1.471499148319012,1,0,0,0,66.29510036143803,31.9906525080804,0
53,0,Travel_Rarely,23,4,Life Sciences,4,1,3,4,Research Director,4,Single,9.566335084610051,6,0,18,3,3,0,3.5263605246161616,0,3,2.5649493574615367,9,1.3862943611198906,8,1.0748671242125396,0.0,1.3255682942994922,0,0,0,0,135.94231594546144,38.265340338440204,24
43,0,Travel_Frequently,1,3,Life Sciences,4,1,3,2,Healthcare Representative,4,Married,8.623892810075294,4,0,13,3,2,1,2.5649493574615367,2,2,1.791759469228055,2,1.0986122886681098,2,0.8537829874069783,0.7163940955676302,1.1220355743982422,0,0,0,0,77.04565717680636,34.495571240301174,6
47,0,Travel_Rarely,2,2,Marketing,3,1,3,2,Sales Executive,4,Married,8.420241665339788,0,1,22,4,1,1,2.1972245773362196,2,3,2.0794415416798357,6,2.0794415416798357,7,0.6752657952862129,0.6494684094275742,0.0,0,0,0,0,97.73375245895228,33.68096666135915,21
37,0,Non-Travel,19,2,Medical,1,0,3,3,Sales Executive,2,Single,8.941545475242885,1,1,13,3,4,0,2.3978952727983707,2,3,2.3978952727983707,0,0.0,9,2.3978952727983707,0.5885996593276048,0.2942998296638024,1,1,0,1,88.72212509353972,17.88309095048577,27
50,0,Non-Travel,2,4,Life Sciences,1,0,3,4,Manager,1,Divorced,9.793951665467821,1,0,11,3,4,1,3.4657359027997265,3,3,3.4657359027997265,6,2.70805020110221,7,0.9346518290851467,0.6717817769114368,0.22392725897047894,0,0,0,1,173.28679513998634,9.793951665467821,21
39,0,Travel_Rarely,2,3,Life Sciences,4,1,2,2,Human Resources,4,Married,8.557374981049069,8,0,11,3,3,2,2.6390573296152584,2,3,1.791759469228055,4,0.0,4,1.791759469228055,0.7163940955676302,2.198371521903395,1,0,0,0,69.87861929989414,34.229499924196276,8
33,0,Travel_Rarely,3,2,Human Resources,4,0,3,1,Human Resources,2,Divorced,7.731053144007127,3,1,11,3,3,1,2.0794415416798357,4,4,1.6094379124341003,3,0.0,3,1.6094379124341003,1.53289717334902,0.9742026141413613,1,0,0,1,53.11145111032531,15.462106288014255,9
32,1,Travel_Rarely,25,4,Life Sciences,1,0,3,1,Laboratory Technician,4,Single,7.935945103353701,1,1,24,4,3,0,0.6931471805599453,2,1,0.6931471805599453,0,0.0,1,0.6931471805599453,1.1812322182992825,0.5906161091496412,1,1,1,0,22.18070977791825,31.743780413414804,3
29,0,Travel_Rarely,7,1,Medical,1,1,2,1,Laboratory Technician,4,Divorced,7.837159650001675,6,0,14,3,3,3,2.1972245773362196,5,3,1.6094379124341003,3,0.0,3,1.6094379124341003,1.916121466686275,1.8766276358975458,1,0,0,0,46.67369946058891,31.3486386000067,6
44,0,Travel_Rarely,9,2,Life Sciences,2,0,3,1,Research Scientist,1,Married,7.847762537473608,1,1,13,3,4,0,2.1972245773362196,0,3,2.1972245773362196,7,2.0794415416798357,1,0.7135139756988643,0.0,0.312771272649591,0,0,0,1,96.67788140279366,7.847762537473608,3
28,0,Travel_Rarely,5,4,Medical,1,0,3,2,Sales Executive,4,Single,8.498825534058053,1,0,14,3,2,0,1.6094379124341003,3,3,1.6094379124341003,2,0.0,2,1.6094379124341003,1.149672880011765,0.383224293337255,1,0,0,0,45.06426154815481,33.99530213623221,6
58,1,Travel_Frequently,2,1,Life Sciences,4,0,2,1,Laboratory Technician,4,Divorced,7.7752758464868625,9,1,14,3,4,1,1.3862943611198906,3,2,0.6931471805599453,0,0.0,0,0.6931471805599453,1.7718483274489236,3.7715380577676467,1,1,1,0,40.20253647247683,31.10110338594745,0
43,0,Travel_Rarely,8,3,Life Sciences,1,1,3,2,Manufacturing Director,2,Divorced,8.469262657658687,4,0,21,4,3,1,1.6094379124341003,2,4,0.6931471805599453,0,0.0,0,0.6931471805599453,1.1812322182992825,1.53289717334902,1,1,1,0,29.805328764077647,16.938525315317374,0
20,1,Travel_Rarely,2,3,Medical,3,1,2,1,Sales Representative,3,Single,7.623153068476902,1,0,13,3,4,0,1.0986122886681098,3,2,1.0986122886681098,2,0.0,2,1.0986122886681098,1.429516074121513,0.4765053580405043,1,0,0,0,21.972245773362197,22.869459205430704,4
21,1,Travel_Rarely,18,1,Other,4,1,3,1,Research Scientist,4,Single,7.898782356970309,1,0,19,3,1,0,0.6931471805599453,3,2,0.6931471805599453,0,0.0,0,0.6931471805599453,1.7718483274489236,0.5906161091496412,1,1,1,0,14.556090791758852,31.595129427881236,0
36,0,Travel_Rarely,14,1,Life Sciences,3,0,3,2,Healthcare Representative,4,Married,8.792853288640693,0,1,17,3,1,1,2.8903717578961645,2,2,2.833213344056216,8,1.6094379124341003,11,1.0857561816496244,0.5217554621897583,0.0,0,0,0,0,101.99568038602378,35.17141315456277,33
47,0,Travel_Rarely,2,4,Life Sciences,4,1,2,1,Sales Representative,4,Single,8.100161446936607,1,1,18,3,1,0,1.3862943611198906,3,2,1.3862943611198906,2,0.6931471805599453,2,0.8187677817007174,1.2571793525892154,0.41905978419640516,1,0,0,0,65.15583497263486,32.40064578774643,4
22,1,Travel_Rarely,3,1,Life Sciences,2,1,3,2,Manufacturing Director,3,Married,8.336150816120663,0,1,19,3,1,1,1.6094379124341003,3,4,1.3862943611198906,2,0.0,2,1.3862943611198906,1.2571793525892154,0.0,1,0,0,0,30.498475944637594,25.008452448361986,6
41,1,Travel_Rarely,2,4,Life Sciences,2,1,1,1,Laboratory Technician,4,Divorced,7.929846429742503,4,1,13,3,3,1,2.3978952727983707,1,2,2.0794415416798357,7,0.6931471805599453,0,1.2281516725510762,0.3247342047137871,1.1771993186552097,1,0,0,0,85.25710320887326,31.719385718970013,0
28,0,Travel_Rarely,9,3,Medical,3,1,3,1,Research Scientist,3,Divorced,7.774015077250727,5,0,18,3,2,1,1.9459101490553132,2,3,1.0986122886681098,2,1.0986122886681098,2,0.5234946419594956,0.9530107160810086,1.6972683303336276,0,0,0,0,30.761144082707073,23.32204523175218,6
39,1,Travel_Rarely,6,3,Medical,4,0,3,1,Laboratory Technician,1,Married,7.785305182539862,7,1,21,4,4,0,2.1972245773362196,2,1,1.0986122886681098,2,1.0986122886681098,2,0.5234946419594956,0.9530107160810086,2.189398908547137,0,0,0,1,42.84587925805628,7.785305182539862,6
27,0,Travel_Rarely,4,3,Life Sciences,2,1,3,1,Research Scientist,3,Single,7.7488913372555315,1,0,19,3,3,0,0.6931471805599453,2,3,0.6931471805599453,1,0.0,0,0.6931471805599453,1.1812322182992825,0.5906161091496412,1,1,1,0,18.714973875118524,23.246674011766594,0
34,0,Travel_Rarely,10,3,Life Sciences,2,0,3,1,Laboratory Technician,2,Divorced,7.605392364814935,1,0,14,3,2,2,0.6931471805599453,3,3,0.6931471805599453,0,0.6931471805599453,0,0.4093838908503587,1.7718483274489236,0.5906161091496412,1,1,1,1,23.56700413903814,15.21078472962987,0
42,0,Travel_Rarely,14,2,Medical,3,1,2,2,Sales Executive,3,Single,8.739536422559677,7,0,17,3,1,0,2.3978952727983707,6,3,1.791759469228055,4,0.0,3,1.791759469228055,2.149182286702891,2.060098807646617,1,0,0,0,75.2538977075783,26.21860926767903,6
33,0,Travel_Rarely,1,4,Other,3,0,2,1,Research Scientist,1,Single,7.937374696163295,3,1,11,3,2,0,1.9459101490553132,1,3,1.3862943611198906,2,0.0,2,1.3862943611198906,0.41905978419640516,1.0183609982001767,1,0,0,1,45.747713916956386,7.937374696163295,4
58,0,Travel_Rarely,5,3,Technical Degree,3,1,2,3,Healthcare Representative,2,Divorced,9.26416545867109,2,1,13,3,4,1,3.2188758248682006,3,3,1.9459101490553132,0,0.0,4,1.9459101490553132,1.0183609982001767,0.4740599351635292,1,1,0,0,112.86278864520817,18.52833091734218,8
31,0,Travel_Rarely,7,4,Life Sciences,2,0,2,1,Sales Representative,3,Married,7.753623546559746,3,0,15,3,2,0,2.6390573296152584,2,4,2.0794415416798357,7,1.791759469228055,2,0.7448498212687423,0.6494684094275742,0.8243893207137731,0,0,0,0,64.4626877920749,23.26087063967924,4
35,0,Travel_Rarely,21,1,Life Sciences,4,1,3,2,Healthcare Representative,4,Married,8.297792626380861,1,1,25,4,4,1,2.3978952727983707,2,1,2.3978952727983707,6,0.0,7,2.3978952727983707,0.5885996593276048,0.2942998296638024,1,0,0,0,83.92633454794297,33.191170505523445,21
49,0,Travel_Rarely,8,2,Other,1,1,3,3,Laboratory Technician,2,Married,8.909775673693389,4,0,11,3,3,1,3.4011973816621555,3,2,3.295836866004329,9,0.6931471805599453,7,1.9465743461914242,0.6983505411345796,0.9088435834907637,1,0,0,0,161.49600643421212,17.819551347386778,21
48,0,Travel_Rarely,20,4,Medical,4,0,3,1,Research Scientist,3,Married,7.723120092266331,4,0,17,3,1,2,2.6390573296152584,2,2,0.0,0,0.0,0,0.0,2.0,1.0991857609516975,1,1,1,0,0.0,23.169360276798994,0
31,0,Non-Travel,20,2,Marketing,4,1,3,2,Sales Executive,3,Married,8.84404789894249,1,0,13,3,4,1,2.302585092994046,2,2,2.302585092994046,8,0.0,0,2.302585092994046,0.6055862131282277,0.30279310656411385,1,0,0,0,71.38013788281542,26.532143696827468,0
36,0,Travel_Rarely,7,4,Other,2,0,3,1,Research Scientist,4,Single,8.450839690866216,2,0,18,3,3,0,2.1972245773362196,6,3,1.9459101490553132,2,0.0,1,1.9459101490553132,2.0367219964003533,0.625542545299182,1,0,0,0,70.05276536599128,33.803358763464864,3
38,0,Travel_Rarely,1,3,Technical Degree,4,1,3,3,Research Director,1,Married,9.51657428982249,1,0,13,3,2,1,2.772588722239781,3,3,2.772588722239781,12,1.791759469228055,11,0.9931330950249898,0.7952099263603014,0.2650699754534338,0,0,0,0,105.35837144511169,9.51657428982249,33
32,0,Non-Travel,1,3,Life Sciences,3,1,2,1,Laboratory Technician,2,Married,7.75491027202143,6,0,20,4,3,0,1.791759469228055,3,3,1.3862943611198906,0,0.0,2,1.3862943611198906,1.2571793525892154,2.149182286702891,1,1,0,0,44.3614195558365,15.50982054404286,4
25,1,Travel_Rarely,19,2,Marketing,3,0,2,1,Sales Representative,2,Married,7.789040401657477,1,1,18,3,3,3,0.6931471805599453,2,3,0.6931471805599453,0,0.0,0,0.6931471805599453,1.1812322182992825,0.5906161091496412,1,1,1,1,17.328679513998633,15.578080803314954,0
40,0,Travel_Rarely,10,4,Marketing,1,0,2,3,Sales Executive,2,Divorced,9.18049952996516,2,0,12,3,2,1,2.4849066497880004,2,2,0.6931471805599453,0,0.0,0,0.6931471805599453,1.1812322182992825,0.5739034645653041,1,1,1,1,27.725887222397812,18.36099905993032,0
26,0,Travel_Frequently,1,3,Medical,3,0,2,2,Sales Executive,1,Single,8.365206834418355,1,0,12,3,2,0,2.0794415416798357,2,3,2.0794415416798357,7,0.0,7,2.0794415416798357,0.6494684094275742,0.3247342047137871,1,0,0,1,54.06548008367573,8.365206834418355,14
41,0,Travel_Rarely,6,3,Medical,4,0,3,1,Laboratory Technician,1,Single,8.459987717645458,2,1,13,3,3,0,3.044522437723423,3,3,2.9444389791664403,13,1.0986122886681098,17,1.4030409499961216,0.7605644340919621,0.4944959586194701,0,0,0,1,120.72199814582405,8.459987717645458,51
36,0,Travel_Rarely,2,4,Medical,3,0,3,1,Laboratory Technician,3,Single,7.832014180505469,4,0,21,4,3,0,2.833213344056216,6,3,2.4849066497880004,8,1.3862943611198906,9,1.0413244444083716,1.721710393695912,1.0435109243795166,0,0,0,0,89.45663939236802,23.49604254151641,27
19,1,Travel_Rarely,21,3,Other,4,0,2,1,Sales Representative,2,Single,7.660114319173928,1,1,13,3,2,0,0.6931471805599453,3,4,0.6931471805599453,0,0.0,0,0.6931471805599453,1.7718483274489236,0.5906161091496412,1,1,1,1,13.16979643063896,15.320228638347857,0
20,1,Travel_Rarely,4,3,Technical Degree,1,0,3,1,Laboratory Technician,1,Single,7.9976631270201,1,0,19,3,2,0,0.6931471805599453,2,3,0.6931471805599453,0,0.0,0,0.6931471805599453,1.1812322182992825,0.5906161091496412,1,1,1,1,13.862943611198906,7.9976631270201,0
31,0,Travel_Rarely,12,3,Medical,4,1,3,2,Healthcare Representative,4,Married,8.675222055641148,0,1,11,3,3,2,2.3978952727983707,2,1,2.302585092994046,7,2.1972245773362196,5,0.7201824699197246,0.6055862131282277,0.0,0,0,0,0,71.38013788281542,34.70088822256459,15
40,0,Travel_Frequently,9,4,Medical,4,0,3,1,Research Scientist,2,Divorced,8.193676665955241,8,1,14,3,4,1,1.3862943611198906,2,3,0.6931471805599453,1,0.0,0,0.6931471805599453,1.1812322182992825,3.3524782735712413,1,1,1,1,27.725887222397812,16.387353331910482,0
32,0,Travel_Rarely,3,4,Medical,3,1,3,2,Manufacturing Director,1,Married,8.813735892300215,1,0,12,3,3,1,2.1972245773362196,2,4,2.1972245773362196,7,1.9459101490553132,3,0.7458559379486912,0.625542545299182,0.312771272649591,0,0,0,0,70.31118647475903,8.813735892300215,9
36,1,Travel_Rarely,3,1,Life Sciences,3,0,2,3,Sales Executive,4,Married,9.242420265439595,1,1,11,3,1,1,2.833213344056216,6,3,2.833213344056216,7,1.3862943611198906,7,1.1872857725425734,1.5652663865692749,0.26087773109487916,0,0,0,0,101.99568038602378,36.96968106175838,14
33,0,Travel_Rarely,1,3,Life Sciences,2,1,2,2,Healthcare Representative,4,Single,8.846496938558838,0,0,14,3,1,0,1.9459101490553132,3,3,1.791759469228055,0,0.6931471805599453,4,1.0582420062475002,1.0745911433514455,0.0,1,1,0,0,59.12806248452581,35.38598775423535,8
37,1,Travel_Rarely,1,4,Life Sciences,1,0,2,3,Sales Executive,3,Married,9.26955223160803,5,0,11,3,3,0,2.8903717578961645,2,1,2.70805020110221,1,2.4849066497880004,7,0.7770796963146633,0.5393670235115761,1.2852242179302422,0,1,0,0,100.19785744078177,27.808656694824087,14
45,0,Non-Travel,4,2,Life Sciences,3,0,3,2,Laboratory Technician,2,Married,8.400209835930418,1,0,12,3,2,0,2.302585092994046,5,2,2.302585092994046,7,0.0,8,2.302585092994046,1.5139655328205692,0.30279310656411385,1,0,0,1,103.61632918473207,16.800419671860837,24
29,0,Travel_Frequently,20,3,Technical Degree,3,1,3,1,Sales Representative,4,Married,7.67693714581808,1,0,15,3,2,1,1.3862943611198906,5,3,1.3862943611198906,1,0.0,2,1.3862943611198906,2.095298920982026,0.41905978419640516,1,1,0,0,40.20253647247683,30.70774858327232,6
35,0,Travel_Rarely,18,3,Medical,3,1,3,2,Sales Executive,3,Married,8.434246270595311,1,0,16,3,2,0,1.791759469228055,3,3,1.791759469228055,2,0.6931471805599453,0,1.0582420062475002,1.0745911433514455,0.3581970477838151,1,0,0,0,62.71158142298192,25.302738811785936,0
52,0,Travel_Rarely,1,2,Life Sciences,4,0,3,4,Manager,4,Married,9.746833742490752,2,0,15,3,2,1,3.295836866004329,2,2,2.302585092994046,8,2.0794415416798357,8,0.7477281389592431,0.6055862131282277,0.4655670274230531,0,0,0,0,119.73442483569039,38.98733496996301,24
58,1,Travel_Rarely,2,3,Technical Degree,4,0,3,1,Research Scientist,3,Single,7.8160138391590275,4,0,24,4,1,0,2.0794415416798357,4,3,0.6931471805599453,0,0.0,0,0.6931471805599453,2.362464436598565,1.2989368188551484,1,1,1,0,40.20253647247683,23.448041517477083,0
53,0,Travel_Rarely,2,2,Medical,3,0,3,4,Manager,3,Divorced,9.605957144029533,6,0,13,3,3,1,3.1354942159291497,3,4,2.8903717578961645,13,2.772588722239781,2,0.7661507709168347,0.7711345307581454,1.450854404992062,0,0,0,0,153.18970316849672,28.8178714320886,6
30,0,Travel_Rarely,8,2,Other,3,0,3,3,Sales Executive,3,Divorced,8.890823576004383,5,0,11,3,1,1,2.3978952727983707,2,4,2.1972245773362196,4,2.0794415416798357,7,0.7135139756988643,0.625542545299182,1.471499148319012,0,0,0,0,65.91673732008658,26.67247072801315,21
38,0,Non-Travel,10,3,Technical Degree,3,1,3,2,Sales Executive,4,Single,8.64241515616962,1,1,13,3,2,0,1.9459101490553132,1,3,1.791759469228055,3,0.6931471805599453,3,1.0582420062475002,0.3581970477838151,0.3394536660667255,1,0,0,0,68.08685983066609,34.56966062467848,9
35,0,Travel_Rarely,3,4,Life Sciences,4,0,3,3,Sales Executive,4,Divorced,8.964951211714654,6,0,13,3,2,1,2.5649493574615367,2,3,2.3978952727983707,9,0.0,8,2.3978952727983707,0.5885996593276048,1.6830533615973633,1,0,0,0,83.92633454794297,35.859804846858616,24
39,0,Travel_Rarely,2,5,Life Sciences,1,0,4,3,Sales Executive,3,Single,8.97221007835365,0,0,18,3,4,0,2.302585092994046,3,3,2.1972245773362196,7,0.0,7,2.1972245773362196,0.9383138179487729,0.0,1,0,0,0,85.69175851611256,26.91663023506095,28
40,1,Non-Travel,24,3,Life Sciences,2,1,4,4,Sales Executive,2,Single,9.487593248937424,4,1,16,3,4,0,3.1354942159291497,2,2,0.6931471805599453,0,0.0,0,0.6931471805599453,1.1812322182992825,0.9672362699947079,1,1,1,0,27.725887222397812,18.975186497874848,0
47,0,Travel_Frequently,16,4,Medical,3,0,4,2,Manufacturing Director,3,Divorced,8.53070154144103,1,1,19,3,3,0,3.044522437723423,3,4,2.995732273553991,10,1.0986122886681098,7,1.4274824796033385,0.750801053377798,0.24724797930973505,0,0,0,0,140.79941685703756,25.59210462432309,28
36,0,Non-Travel,8,4,Technical Degree,1,0,3,2,Sales Executive,4,Divorced,8.533066540572527,4,0,13,3,4,2,2.5649493574615367,3,3,2.0794415416798357,7,0.0,7,2.0794415416798357,0.9742026141413613,1.1220355743982422,1,0,0,0,74.85989550047408,34.13226616229011,21
31,1,Non-Travel,9,2,Medical,3,0,2,1,Research Scientist,1,Single,7.7501841622578365,0,1,22,4,1,0,1.6094379124341003,0,3,1.3862943611198906,2,0.6931471805599453,2,0.8187677817007174,0.0,0.0,1,0,0,1,42.97512519471661,7.7501841622578365,4
33,0,Non-Travel,17,3,Life Sciences,4,0,3,4,Manager,3,Single,9.766808353620874,1,0,11,3,4,0,2.3978952727983707,2,3,2.3978952727983707,8,1.9459101490553132,0,0.8139743411954778,0.5885996593276048,0.2942998296638024,0,0,0,0,79.13054400234623,29.300425060862622,0
29,1,Travel_Rarely,10,3,Life Sciences,4,1,2,1,Research Scientist,1,Single,7.785305182539862,6,1,20,4,3,0,1.3862943611198906,5,3,0.0,0,0.0,0,0.0,5.0,2.514358705178431,1,1,1,0,0.0,7.785305182539862,0
33,0,Travel_Rarely,13,1,Life Sciences,2,1,3,1,Research Scientist,4,Single,8.146998697389993,3,0,18,3,1,0,1.791759469228055,4,3,1.3862943611198906,2,0.0,2,1.3862943611198906,1.6762391367856206,1.0745911433514455,1,0,0,0,45.747713916956386,32.58799478955997,6
45,0,Travel_Rarely,1,4,Medical,4,1,3,1,Laboratory Technician,4,Divorced,7.7279755421055585,3,0,14,3,4,2,2.1972245773362196,2,3,1.791759469228055,3,0.0,2,1.791759469228055,0.7163940955676302,0.9383138179487729,1,0,0,0,80.62917611526247,30.911902168422234,6
50,0,Travel_Rarely,1,2,Medical,4,0,3,4,Research Director,4,Divorced,9.764225485202621,9,0,22,4,3,1,3.4965075614664802,1,2,1.791759469228055,4,0.6931471805599453,3,1.0582420062475002,0.3581970477838151,2.0015534004939517,1,0,0,0,89.58797346140275,39.056901940810484,9
33,0,Travel_Frequently,1,4,Other,3,1,4,2,Healthcare Representative,2,Married,8.610501368549889,1,1,13,3,1,1,1.9459101490553132,2,3,1.9459101490553132,5,0.6931471805599453,2,1.1492858809898474,0.678907332133451,0.3394536660667255,1,0,0,0,64.21503491882534,17.221002737099777,8
41,0,Travel_Frequently,9,3,Medical,1,0,3,5,Research Director,3,Divorced,9.874058741845316,2,0,17,3,2,1,3.091042453358316,2,4,2.9444389791664403,16,0.0,11,2.9444389791664403,0.507042956061308,0.4888729517725269,1,0,0,0,120.72199814582405,29.622176225535945,33
27,0,Travel_Rarely,16,4,Technical Degree,3,1,3,1,Laboratory Technician,2,Married,7.941651252930556,9,0,14,3,2,1,1.6094379124341003,2,3,1.0986122886681098,2,1.0986122886681098,2,0.5234946419594956,0.9530107160810086,3.4490186400352947,0,0,0,0,29.662531794038966,15.883302505861112,6
45,0,Non-Travel,23,2,Life Sciences,4,0,3,2,Laboratory Technician,1,Married,8.198089248956116,1,1,15,3,3,1,2.302585092994046,2,3,2.302585092994046,8,0.0,8,2.302585092994046,0.6055862131282277,0.30279310656411385,1,0,0,1,103.61632918473207,8.198089248956116,24
47,0,Travel_Rarely,4,2,Life Sciences,4,1,3,2,Sales Executive,4,Single,8.33423142973486,1,1,17,3,3,0,2.302585092994046,0,3,2.302585092994046,0,0.0,7,2.302585092994046,0.0,0.30279310656411385,1,1,0,0,108.22149937072015,33.33692571893944,21
30,1,Travel_Rarely,22,3,Life Sciences,1,1,3,1,Research Scientist,3,Married,7.665284718471351,4,1,11,3,2,0,2.0794415416798357,2,3,1.791759469228055,2,0.0,1,1.791759469228055,0.7163940955676302,1.2989368188551484,1,0,0,0,53.75278407684165,22.99585415541405,3
50,0,Travel_Rarely,24,3,Life Sciences,4,0,3,4,Manufacturing Director,3,Married,9.544953739112396,3,1,18,3,4,1,3.1354942159291497,2,3,2.5649493574615367,11,0.6931471805599453,5,1.514900409669805,0.5610177871991211,0.725427202496031,1,0,0,0,128.24746787307683,28.63486121733719,15
38,0,Travel_Frequently,10,1,Medical,3,0,3,1,Research Scientist,3,Married,7.895436006942965,0,0,17,3,2,1,1.3862943611198906,0,2,1.0986122886681098,1,0.0,2,1.0986122886681098,0.0,0.0,1,1,0,0,41.74726696938817,23.686308020828896,6
46,0,Travel_Rarely,7,2,Medical,4,0,3,3,Manufacturing Director,3,Divorced,9.291551627401006,6,0,13,3,2,1,2.6390573296152584,3,3,2.1972245773362196,7,0.0,7,2.1972245773362196,0.9383138179487729,1.6487786414275463,1,0,0,0,101.0723305574661,27.874654882203018,21
24,0,Travel_Rarely,17,1,Medical,4,1,2,2,Manufacturing Director,3,Divorced,8.384347278082808,1,0,15,3,2,2,1.791759469228055,6,3,1.6094379124341003,2,1.3862943611198906,2,0.6744507042621469,2.29934576002353,0.3581970477838151,0,0,0,0,38.626509898418405,25.153041834248427,4
35,1,Travel_Rarely,14,4,Other,3,0,2,1,Laboratory Technician,2,Divorced,8.227909837597483,1,1,24,4,4,1,1.791759469228055,2,1,1.6094379124341003,2,0.0,2,1.6094379124341003,0.76644858667451,0.3581970477838151,1,0,0,1,56.33032693519351,16.455819675194967,4
31,0,Travel_Frequently,1,1,Life Sciences,3,1,3,2,Manufacturing Director,1,Married,8.330622620332868,1,0,12,3,3,1,1.6094379124341003,1,3,1.6094379124341003,3,0.0,3,1.6094379124341003,0.383224293337255,0.383224293337255,1,0,0,0,49.892575285457106,8.330622620332868,9
18,0,Non-Travel,5,2,Life Sciences,2,0,3,1,Research Scientist,4,Single,6.9584483932976555,1,0,15,3,4,0,0.0,2,3,0.0,0,0.0,0,0.0,2.0,1.0,1,1,1,0,0.0,27.833793573190622,0
54,0,Travel_Rarely,17,3,Technical Degree,3,1,3,3,Manufacturing Director,3,Married,9.281730368062856,8,0,11,3,3,1,3.1354942159291497,2,3,2.3978952727983707,7,0.0,8,2.3978952727983707,0.5885996593276048,1.9344725399894158,1,0,0,0,129.486344731112,27.84519110418857,24
35,0,Travel_Rarely,25,4,Medical,3,1,3,3,Healthcare Representative,3,Divorced,9.248502833070532,1,1,11,3,3,1,2.833213344056216,3,2,2.833213344056216,10,2.3978952727983707,1,0.8338142045569565,0.7826331932846374,0.26087773109487916,0,0,0,0,99.16246704196756,27.745508499211596,3
30,0,Travel_Rarely,8,2,Life Sciences,2,1,4,3,Research Director,1,Married,9.342858751676328,0,1,12,3,3,3,2.302585092994046,4,2,2.1972245773362196,7,0.6931471805599453,7,1.2977162307942829,1.251085090598364,0.0,1,0,0,0,65.91673732008658,9.342858751676328,28
20,1,Travel_Rarely,11,3,Medical,4,1,2,1,Research Scientist,1,Single,7.8636512654486515,1,1,15,3,1,0,0.6931471805599453,2,3,0.6931471805599453,0,0.0,0,0.6931471805599453,1.1812322182992825,0.5906161091496412,1,1,1,0,13.862943611198906,7.8636512654486515,0
30,1,Travel_Frequently,5,3,Medical,2,1,3,1,Laboratory Technician,2,Single,7.792761720816526,0,0,17,3,1,0,1.6094379124341003,3,3,1.3862943611198906,2,0.6931471805599453,2,0.8187677817007174,1.2571793525892154,0.0,1,0,0,0,41.58883083359672,15.585523441633052,6
26,0,Travel_Rarely,2,2,Medical,4,0,4,2,Manufacturing Director,4,Married,8.607582191143917,1,0,12,3,2,0,2.1972245773362196,2,3,2.1972245773362196,7,0.6931471805599453,3,1.2977162307942829,0.625542545299182,0.312771272649591,1,0,0,0,57.12783901074171,34.43032876457567,12
22,0,Travel_Rarely,8,1,Life Sciences,2,0,1,1,Laboratory Technician,1,Married,7.804659297056102,1,0,15,3,1,1,1.6094379124341003,3,2,1.6094379124341003,3,0.6931471805599453,1,0.9505599577597493,1.149672880011765,0.383224293337255,1,0,0,1,35.407634073550206,7.804659297056102,1
